Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,GST (%),Tax,Total,Gross Income,Payment,Rating,Date,Day of Week
INV00802,A,Ahmedabad,Normal,Male,Sports and travel,42.41,6,5,12.72,254.46,267.18,Credit card,8.9,6/18/2025,Wednesday
INV00803,B,Delhi,Member,Male,Electronic accessories,56.26,6,18,60.76,337.56,398.32,Cash,7.0,4/8/2025,Tuesday
INV00804,C,Bangalore,Member,Male,Health and beauty,39.76,2,12,9.54,79.52,89.06,Ewallet,10.0,5/11/2025,Sunday
INV00805,C,Mumbai,Member,Male,Home and lifestyle,87.31,6,18,94.29,523.86,618.15,Cash,5.0,5/17/2025,Saturday
INV00806,C,Delhi,Normal,Female,Fashion accessories,53.81,7,12,45.2,376.67,421.87,Cash,6.4,5/12/2025,Monday
INV00807,C,Kolkata,Normal,Male,Fashion accessories,23.01,7,12,19.33,161.07,180.4,Credit card,5.9,6/15/2025,Sunday
INV00808,A,Bangalore,Member,Female,Food and beverages,11.35,4,5,2.27,45.4,47.67,Credit card,7.1,10/1/2024,Tuesday
INV00809,A,Chennai,Normal,Female,Sports and travel,15.78,1,5,0.79,15.78,16.57,Ewallet,7.9,10/28/2024,Monday
INV00810,B,Chennai,Normal,Male,Home and lifestyle,36.14,9,18,58.55,325.26,383.81,Credit card,8.7,9/3/2024,Tuesday
INV00811,B,Bangalore,Normal,Female,Sports and travel,37.16,3,5,5.57,111.48,117.05,Ewallet,6.3,6/29/2025,Sunday
INV00812,B,Hyderabad,Member,Female,Health and beauty,86.96,6,12,62.61,521.76,584.37,Credit card,9.1,1/6/2025,Monday
INV00813,B,Pune,Normal,Female,Fashion accessories,76.93,7,12,64.62,538.51,603.13,Cash,9.5,7/6/2025,Sunday
INV00814,A,Bangalore,Normal,Female,Sports and travel,44.15,1,5,2.21,44.15,46.36,Ewallet,5.0,8/5/2024,Monday
INV00815,A,Pune,Normal,Female,Health and beauty,80.74,9,12,87.2,726.66,813.86,Cash,7.9,9/16/2024,Monday
INV00816,B,Delhi,Member,Male,Home and lifestyle,95.97,8,18,138.2,767.76,905.96,Cash,4.0,3/17/2025,Monday
INV00817,A,Kolkata,Normal,Female,Fashion accessories,92.35,5,12,55.41,461.75,517.16,Cash,5.5,12/22/2024,Sunday
INV00818,B,Chennai,Normal,Female,Sports and travel,19.04,8,5,7.62,152.32,159.94,Credit card,8.9,10/30/2024,Wednesday
INV00819,C,Bangalore,Member,Male,Sports and travel,67.68,5,5,16.92,338.4,355.32,Ewallet,6.3,12/29/2024,Sunday
INV00820,C,Mumbai,Member,Female,Fashion accessories,56.6,2,12,13.58,113.2,126.78,Cash,5.3,2/5/2025,Wednesday
INV00821,A,Bangalore,Normal,Male,Food and beverages,15.53,1,5,0.78,15.53,16.31,Ewallet,9.9,5/13/2025,Tuesday
INV00822,A,Pune,Normal,Female,Home and lifestyle,38.48,9,18,62.34,346.32,408.66,Cash,9.8,9/5/2024,Thursday
INV00823,C,Ahmedabad,Normal,Male,Health and beauty,51.04,7,12,42.87,357.28,400.15,Cash,6.4,10/8/2024,Tuesday
INV00824,B,Chennai,Normal,Female,Food and beverages,51.8,5,5,12.95,259.0,271.95,Credit card,7.0,8/16/2024,Friday
INV00825,C,Pune,Member,Female,Sports and travel,32.68,8,5,13.07,261.44,274.51,Credit card,9.8,8/24/2024,Saturday
INV00826,B,Chennai,Normal,Male,Home and lifestyle,27.92,7,18,35.18,195.44,230.62,Ewallet,6.1,11/9/2024,Saturday
INV00827,B,Chennai,Member,Male,Home and lifestyle,47.36,1,18,8.52,47.36,55.88,Ewallet,8.3,5/11/2025,Sunday
INV00828,C,Delhi,Member,Male,Electronic accessories,10.98,2,18,3.95,21.96,25.91,Cash,8.8,10/27/2024,Sunday
INV00829,A,Chennai,Member,Male,Fashion accessories,98.57,2,12,23.66,197.14,220.8,Ewallet,6.2,7/2/2025,Wednesday
INV00830,B,Hyderabad,Normal,Female,Home and lifestyle,87.53,6,18,94.53,525.18,619.71,Ewallet,7.3,5/18/2025,Sunday
INV00831,C,Kolkata,Normal,Male,Fashion accessories,50.02,2,12,12.0,100.04,112.04,Cash,5.5,5/15/2025,Thursday
INV00832,B,Hyderabad,Normal,Male,Electronic accessories,21.03,7,18,26.5,147.21,173.71,Credit card,4.7,12/1/2024,Sunday
INV00833,A,Bangalore,Normal,Male,Sports and travel,20.58,8,5,8.23,164.64,172.87,Credit card,9.7,3/11/2025,Tuesday
INV00834,A,Chennai,Normal,Male,Fashion accessories,25.34,9,12,27.37,228.06,255.43,Cash,7.8,7/30/2024,Tuesday
INV00835,A,Kolkata,Normal,Male,Food and beverages,24.87,9,5,11.19,223.83,235.02,Cash,9.1,6/3/2025,Tuesday
INV00836,B,Kolkata,Normal,Male,Food and beverages,74.31,4,5,14.86,297.24,312.1,Credit card,7.5,1/14/2025,Tuesday
INV00837,C,Chennai,Normal,Male,Home and lifestyle,48.97,1,18,8.81,48.97,57.78,Ewallet,8.9,8/9/2024,Friday
INV00838,B,Kolkata,Normal,Female,Electronic accessories,21.43,2,18,7.71,42.86,50.57,Ewallet,8.4,9/18/2024,Wednesday
INV00839,A,Hyderabad,Member,Female,Fashion accessories,47.11,3,12,16.96,141.33,158.29,Cash,5.1,1/30/2025,Thursday
INV00840,A,Ahmedabad,Member,Male,Health and beauty,10.72,9,12,11.58,96.48,108.06,Ewallet,4.5,6/8/2025,Sunday
INV00841,B,Pune,Normal,Male,Fashion accessories,21.02,6,12,15.13,126.12,141.25,Credit card,8.5,4/25/2025,Friday
INV00842,B,Pune,Member,Male,Fashion accessories,25.57,9,12,27.62,230.13,257.75,Cash,5.1,5/14/2025,Wednesday
INV00843,B,Pune,Member,Female,Sports and travel,35.67,5,5,8.92,178.35,187.27,Ewallet,5.7,12/30/2024,Monday
INV00844,B,Pune,Member,Female,Sports and travel,42.52,5,5,10.63,212.6,223.23,Ewallet,8.7,11/2/2024,Saturday
INV00845,A,Mumbai,Member,Male,Electronic accessories,95.42,5,18,85.88,477.1,562.98,Ewallet,8.7,2/1/2025,Saturday
INV00846,A,Delhi,Member,Male,Electronic accessories,60.69,5,18,54.62,303.45,358.07,Credit card,7.2,11/9/2024,Saturday
INV00847,B,Hyderabad,Member,Male,Sports and travel,91.09,9,5,40.99,819.81,860.8,Credit card,4.1,10/26/2024,Saturday
INV00848,C,Ahmedabad,Normal,Female,Health and beauty,99.65,7,12,83.71,697.55,781.26,Cash,9.1,11/27/2024,Wednesday
INV00849,A,Mumbai,Normal,Female,Electronic accessories,27.96,5,18,25.16,139.8,164.96,Credit card,4.7,3/27/2025,Thursday
INV00850,C,Chennai,Normal,Female,Health and beauty,28.43,5,12,17.06,142.15,159.21,Cash,8.7,6/15/2025,Sunday
INV00851,B,Pune,Member,Male,Fashion accessories,39.6,7,12,33.26,277.2,310.46,Ewallet,5.8,7/23/2025,Wednesday
INV00852,C,Ahmedabad,Normal,Male,Home and lifestyle,18.45,2,18,6.64,36.9,43.54,Ewallet,4.2,3/5/2025,Wednesday
INV00853,A,Mumbai,Member,Male,Health and beauty,29.79,2,12,7.15,59.58,66.73,Cash,9.5,7/17/2025,Thursday
INV00854,A,Pune,Member,Male,Sports and travel,79.03,2,5,7.9,158.06,165.96,Credit card,5.1,5/2/2025,Friday
INV00855,B,Chennai,Member,Male,Sports and travel,57.36,1,5,2.87,57.36,60.23,Ewallet,9.2,11/22/2024,Friday
INV00856,A,Hyderabad,Member,Male,Fashion accessories,21.91,9,12,23.66,197.19,220.85,Ewallet,6.7,3/21/2025,Friday
INV00857,A,Hyderabad,Member,Female,Food and beverages,70.03,6,5,21.01,420.18,441.19,Ewallet,7.0,9/30/2024,Monday
INV00858,A,Bangalore,Member,Female,Fashion accessories,30.75,4,12,14.76,123.0,137.76,Cash,7.4,3/31/2025,Monday
INV00859,B,Hyderabad,Member,Male,Home and lifestyle,78.52,7,18,98.94,549.64,648.58,Ewallet,9.1,1/17/2025,Friday
INV00860,A,Ahmedabad,Member,Male,Health and beauty,72.22,6,12,52.0,433.32,485.32,Ewallet,4.9,2/27/2025,Thursday
INV00861,A,Kolkata,Member,Female,Food and beverages,95.25,8,5,38.1,762.0,800.1,Credit card,5.4,6/28/2025,Saturday
INV00862,A,Mumbai,Member,Female,Food and beverages,14.31,2,5,1.43,28.62,30.05,Ewallet,5.8,4/8/2025,Tuesday
INV00863,A,Hyderabad,Member,Female,Home and lifestyle,46.0,5,18,41.4,230.0,271.4,Ewallet,4.1,1/29/2025,Wednesday
INV00864,A,Pune,Normal,Male,Home and lifestyle,18.5,1,18,3.33,18.5,21.83,Ewallet,6.6,10/19/2024,Saturday
INV00865,A,Kolkata,Member,Female,Home and lifestyle,39.92,2,18,14.37,79.84,94.21,Ewallet,9.7,5/11/2025,Sunday
INV00866,C,Ahmedabad,Member,Male,Health and beauty,57.17,7,12,48.02,400.19,448.21,Cash,6.7,12/27/2024,Friday
INV00867,A,Bangalore,Normal,Male,Food and beverages,48.41,4,5,9.68,193.64,203.32,Credit card,9.1,10/22/2024,Tuesday
INV00868,A,Chennai,Normal,Female,Sports and travel,84.47,7,5,29.56,591.29,620.85,Cash,6.1,9/20/2024,Friday
INV00869,B,Ahmedabad,Member,Male,Health and beauty,35.26,1,12,4.23,35.26,39.49,Credit card,8.5,3/22/2025,Saturday
INV00870,A,Chennai,Member,Male,Food and beverages,69.39,2,5,6.94,138.78,145.72,Ewallet,9.9,6/6/2025,Friday
INV00871,B,Hyderabad,Member,Male,Health and beauty,14.02,6,12,10.09,84.12,94.21,Cash,6.9,7/17/2025,Thursday
INV00872,C,Pune,Normal,Female,Sports and travel,19.83,2,5,1.98,39.66,41.64,Ewallet,7.1,5/5/2025,Monday
INV00873,B,Pune,Normal,Male,Fashion accessories,81.91,6,12,58.98,491.46,550.44,Cash,6.9,6/2/2025,Monday
INV00874,A,Bangalore,Normal,Male,Home and lifestyle,31.32,7,18,39.46,219.24,258.7,Ewallet,9.5,1/14/2025,Tuesday
INV00875,C,Hyderabad,Member,Female,Health and beauty,23.77,7,12,19.97,166.39,186.36,Cash,8.0,12/6/2024,Friday
INV00876,B,Kolkata,Member,Male,Home and lifestyle,84.87,7,18,106.94,594.09,701.03,Ewallet,7.1,5/14/2025,Wednesday
INV00877,A,Ahmedabad,Normal,Male,Home and lifestyle,90.38,2,18,32.54,180.76,213.3,Ewallet,8.8,5/10/2025,Saturday
INV00878,C,Kolkata,Normal,Female,Sports and travel,72.05,3,5,10.81,216.15,226.96,Cash,9.0,10/6/2024,Sunday
INV00879,A,Ahmedabad,Member,Male,Food and beverages,43.6,3,5,6.54,130.8,137.34,Cash,7.1,6/22/2025,Sunday
INV00880,C,Chennai,Normal,Male,Health and beauty,43.58,5,12,26.15,217.9,244.05,Cash,7.3,8/11/2024,Sunday
INV00881,C,Hyderabad,Normal,Male,Home and lifestyle,51.2,8,18,73.73,409.6,483.33,Cash,4.6,6/17/2025,Tuesday
INV00882,C,Pune,Member,Female,Fashion accessories,65.51,2,12,15.72,131.02,146.74,Credit card,7.8,8/4/2024,Sunday
INV00883,A,Hyderabad,Normal,Female,Food and beverages,51.07,6,5,15.32,306.42,321.74,Ewallet,8.7,4/15/2025,Tuesday
INV00884,A,Mumbai,Normal,Male,Home and lifestyle,37.0,8,18,53.28,296.0,349.28,Cash,8.5,9/13/2024,Friday
INV00885,A,Pune,Normal,Female,Food and beverages,81.63,4,5,16.33,326.52,342.85,Credit card,8.4,8/3/2024,Saturday
INV00886,A,Bangalore,Member,Male,Health and beauty,96.5,8,12,92.64,772.0,864.64,Ewallet,7.5,5/10/2025,Saturday
INV00887,B,Mumbai,Member,Male,Home and lifestyle,17.56,1,18,3.16,17.56,20.72,Credit card,7.5,5/22/2025,Thursday
INV00888,B,Kolkata,Member,Female,Home and lifestyle,18.05,8,18,25.99,144.4,170.39,Cash,5.0,9/16/2024,Monday
INV00889,A,Delhi,Normal,Male,Home and lifestyle,91.94,7,18,115.84,643.58,759.42,Ewallet,6.9,12/21/2024,Saturday
INV00890,B,Chennai,Member,Male,Food and beverages,47.28,7,5,16.55,330.96,347.51,Credit card,4.1,10/19/2024,Saturday
INV00891,A,Delhi,Normal,Male,Food and beverages,39.6,1,5,1.98,39.6,41.58,Cash,6.8,12/29/2024,Sunday
INV00892,B,Mumbai,Member,Female,Fashion accessories,11.92,1,12,1.43,11.92,13.35,Credit card,9.8,10/30/2024,Wednesday
INV00893,C,Bangalore,Normal,Female,Electronic accessories,38.52,3,18,20.8,115.56,136.36,Credit card,5.3,9/9/2024,Monday
INV00894,C,Chennai,Normal,Male,Fashion accessories,60.22,8,12,57.81,481.76,539.57,Ewallet,8.0,10/28/2024,Monday
INV00895,C,Hyderabad,Normal,Female,Sports and travel,78.22,6,5,23.47,469.32,492.79,Cash,8.6,7/29/2024,Monday
INV00896,B,Mumbai,Normal,Male,Fashion accessories,81.06,9,12,87.54,729.54,817.08,Credit card,5.3,7/25/2025,Friday
INV00897,A,Mumbai,Normal,Male,Food and beverages,37.77,9,5,17.0,339.93,356.93,Credit card,7.2,1/28/2025,Tuesday
INV00898,C,Chennai,Normal,Female,Health and beauty,57.93,6,12,41.71,347.58,389.29,Ewallet,7.3,5/23/2025,Friday
INV00899,A,Ahmedabad,Member,Male,Health and beauty,25.82,5,12,15.49,129.1,144.59,Ewallet,7.7,5/17/2025,Saturday
INV00900,B,Ahmedabad,Member,Female,Electronic accessories,60.59,2,18,21.81,121.18,142.99,Credit card,6.4,1/8/2025,Wednesday
INV00901,C,Chennai,Member,Female,Food and beverages,16.73,4,5,3.35,66.92,70.27,Credit card,5.9,3/13/2025,Thursday
INV00902,B,Ahmedabad,Normal,Male,Food and beverages,51.15,9,5,23.02,460.35,483.37,Ewallet,4.1,1/3/2025,Friday
INV00903,A,Mumbai,Normal,Male,Health and beauty,91.79,4,12,44.06,367.16,411.22,Credit card,8.0,11/24/2024,Sunday
INV00904,C,Chennai,Normal,Female,Sports and travel,96.28,1,5,4.81,96.28,101.09,Cash,9.6,1/22/2025,Wednesday
INV00905,A,Kolkata,Normal,Male,Fashion accessories,97.72,4,12,46.91,390.88,437.79,Cash,5.1,12/6/2024,Friday
INV00906,B,Hyderabad,Normal,Female,Fashion accessories,37.58,4,12,18.04,150.32,168.36,Ewallet,5.9,9/10/2024,Tuesday
INV00907,C,Delhi,Normal,Male,Food and beverages,65.07,5,5,16.27,325.35,341.62,Credit card,7.5,8/1/2024,Thursday
INV00908,B,Delhi,Normal,Male,Home and lifestyle,14.09,1,18,2.54,14.09,16.63,Cash,5.6,8/4/2024,Sunday
INV00909,C,Chennai,Member,Male,Food and beverages,69.31,6,5,20.79,415.86,436.65,Credit card,7.1,10/31/2024,Thursday
INV00910,A,Ahmedabad,Member,Female,Food and beverages,51.34,3,5,7.7,154.02,161.72,Credit card,5.1,7/1/2025,Tuesday
INV00911,C,Bangalore,Member,Male,Sports and travel,60.51,3,5,9.08,181.53,190.61,Ewallet,4.3,10/4/2024,Friday
INV00912,C,Kolkata,Normal,Male,Fashion accessories,62.16,7,12,52.21,435.12,487.33,Credit card,8.3,10/18/2024,Friday
INV00913,A,Pune,Member,Female,Sports and travel,33.21,4,5,6.64,132.84,139.48,Ewallet,8.0,3/9/2025,Sunday
INV00914,A,Chennai,Member,Female,Home and lifestyle,97.92,5,18,88.13,489.6,577.73,Credit card,7.8,4/16/2025,Wednesday
INV00915,B,Mumbai,Normal,Female,Electronic accessories,61.02,6,18,65.9,366.12,432.02,Ewallet,9.1,1/23/2025,Thursday
INV00916,C,Mumbai,Normal,Male,Fashion accessories,65.83,4,12,31.6,263.32,294.92,Cash,5.2,3/14/2025,Friday
INV00917,B,Mumbai,Member,Male,Home and lifestyle,12.23,9,18,19.81,110.07,129.88,Cash,8.2,10/6/2024,Sunday
INV00918,B,Bangalore,Member,Male,Fashion accessories,93.21,5,12,55.93,466.05,521.98,Credit card,8.5,2/15/2025,Saturday
INV00919,B,Kolkata,Member,Female,Health and beauty,20.4,2,12,4.9,40.8,45.7,Ewallet,8.9,5/7/2025,Wednesday
INV00920,B,Chennai,Member,Female,Food and beverages,70.09,4,5,14.02,280.36,294.38,Credit card,7.1,3/5/2025,Wednesday
INV00921,C,Mumbai,Normal,Male,Fashion accessories,15.63,9,12,16.88,140.67,157.55,Ewallet,5.9,8/30/2024,Friday
INV00922,C,Hyderabad,Member,Female,Health and beauty,28.35,5,12,17.01,141.75,158.76,Ewallet,8.1,10/9/2024,Wednesday
INV00923,B,Hyderabad,Normal,Male,Sports and travel,65.17,8,5,26.07,521.36,547.43,Credit card,4.9,7/3/2025,Thursday
INV00924,C,Pune,Member,Male,Health and beauty,46.94,4,12,22.53,187.76,210.29,Cash,7.3,11/19/2024,Tuesday
INV00925,A,Mumbai,Member,Female,Food and beverages,78.52,9,5,35.33,706.68,742.01,Cash,9.3,9/19/2024,Thursday
INV00926,B,Ahmedabad,Normal,Male,Electronic accessories,16.38,9,18,26.54,147.42,173.96,Ewallet,8.9,3/5/2025,Wednesday
INV00927,C,Bangalore,Member,Female,Home and lifestyle,31.58,1,18,5.68,31.58,37.26,Credit card,8.9,2/19/2025,Wednesday
INV00928,C,Ahmedabad,Member,Male,Electronic accessories,76.36,7,18,96.21,534.52,630.73,Ewallet,6.1,2/25/2025,Tuesday
INV00929,C,Chennai,Member,Female,Food and beverages,27.53,3,5,4.13,82.59,86.72,Cash,4.1,1/1/2025,Wednesday
INV00930,B,Hyderabad,Normal,Female,Food and beverages,88.83,9,5,39.97,799.47,839.44,Credit card,5.9,8/31/2024,Saturday
INV00931,B,Pune,Member,Male,Fashion accessories,46.92,4,12,22.52,187.68,210.2,Ewallet,6.0,8/17/2024,Saturday
INV00932,A,Delhi,Member,Male,Home and lifestyle,67.55,2,18,24.32,135.1,159.42,Ewallet,9.5,6/10/2025,Tuesday
INV00933,A,Kolkata,Member,Male,Fashion accessories,23.75,7,12,19.95,166.25,186.2,Credit card,5.9,6/27/2025,Friday
INV00934,C,Ahmedabad,Member,Male,Sports and travel,61.89,7,5,21.66,433.23,454.89,Cash,6.9,3/3/2025,Monday
INV00935,B,Kolkata,Normal,Female,Fashion accessories,52.63,6,12,37.89,315.78,353.67,Ewallet,9.4,9/19/2024,Thursday
INV00936,B,Bangalore,Normal,Female,Health and beauty,51.07,7,12,42.9,357.49,400.39,Credit card,9.0,10/17/2024,Thursday
INV00937,B,Mumbai,Normal,Female,Home and lifestyle,90.14,4,18,64.9,360.56,425.46,Cash,4.7,6/5/2025,Thursday
INV00938,C,Chennai,Member,Female,Home and lifestyle,16.24,1,18,2.92,16.24,19.16,Ewallet,5.6,1/4/2025,Saturday
INV00939,B,Delhi,Normal,Female,Sports and travel,20.9,1,5,1.04,20.9,21.94,Credit card,4.2,7/2/2025,Wednesday
INV00940,C,Mumbai,Normal,Male,Health and beauty,36.11,8,12,34.67,288.88,323.55,Cash,7.8,7/7/2025,Monday
INV00941,B,Pune,Member,Male,Home and lifestyle,70.04,1,18,12.61,70.04,82.65,Cash,7.5,12/28/2024,Saturday
INV00942,A,Hyderabad,Normal,Male,Electronic accessories,11.0,4,18,7.92,44.0,51.92,Cash,4.0,1/8/2025,Wednesday
INV00943,C,Pune,Member,Male,Health and beauty,84.7,9,12,91.48,762.3,853.78,Ewallet,9.2,5/5/2025,Monday
INV00944,B,Chennai,Normal,Male,Electronic accessories,73.91,4,18,53.22,295.64,348.86,Ewallet,5.7,9/24/2024,Tuesday
INV00945,C,Pune,Member,Female,Health and beauty,47.31,6,12,34.06,283.86,317.92,Cash,4.3,2/13/2025,Thursday
INV00946,B,Delhi,Member,Female,Electronic accessories,11.86,9,18,19.21,106.74,125.95,Cash,6.4,4/8/2025,Tuesday
INV00947,C,Chennai,Normal,Male,Food and beverages,79.75,4,5,15.95,319.0,334.95,Cash,4.7,7/18/2025,Friday
INV00948,B,Kolkata,Member,Male,Food and beverages,76.04,8,5,30.42,608.32,638.74,Ewallet,6.4,10/26/2024,Saturday
INV00949,C,Delhi,Member,Male,Fashion accessories,86.71,9,12,93.65,780.39,874.04,Cash,8.7,6/7/2025,Saturday
INV00950,A,Pune,Member,Female,Food and beverages,48.03,3,5,7.2,144.09,151.29,Ewallet,7.6,4/24/2025,Thursday
INV00951,B,Hyderabad,Member,Female,Electronic accessories,65.55,9,18,106.19,589.95,696.14,Ewallet,7.1,9/4/2024,Wednesday
INV00952,C,Chennai,Member,Male,Sports and travel,89.84,7,5,31.44,628.88,660.32,Credit card,5.7,11/28/2024,Thursday
INV00953,C,Pune,Normal,Male,Electronic accessories,33.78,4,18,24.32,135.12,159.44,Cash,4.9,9/29/2024,Sunday
INV00954,A,Hyderabad,Normal,Male,Sports and travel,90.5,4,5,18.1,362.0,380.1,Credit card,9.4,4/11/2025,Friday
INV00955,B,Hyderabad,Normal,Female,Food and beverages,50.27,5,5,12.57,251.35,263.92,Cash,6.7,1/23/2025,Thursday
INV00956,A,Pune,Normal,Male,Health and beauty,44.12,1,12,5.29,44.12,49.41,Cash,9.9,10/6/2024,Sunday
INV00957,C,Pune,Normal,Female,Health and beauty,90.79,3,12,32.68,272.37,305.05,Ewallet,5.3,6/1/2025,Sunday
INV00958,B,Delhi,Member,Male,Electronic accessories,17.82,9,18,28.87,160.38,189.25,Ewallet,7.2,7/16/2025,Wednesday
INV00959,B,Pune,Member,Female,Electronic accessories,78.91,3,18,42.61,236.73,279.34,Ewallet,4.3,7/30/2024,Tuesday
INV00960,A,Bangalore,Normal,Female,Electronic accessories,83.14,6,18,89.79,498.84,588.63,Cash,4.6,9/9/2024,Monday
INV00961,A,Ahmedabad,Normal,Female,Fashion accessories,58.92,6,12,42.42,353.52,395.94,Credit card,5.7,12/1/2024,Sunday
INV00962,A,Bangalore,Normal,Male,Health and beauty,45.39,6,12,32.68,272.34,305.02,Cash,6.7,12/8/2024,Sunday
INV00963,B,Ahmedabad,Member,Female,Home and lifestyle,64.3,3,18,34.72,192.9,227.62,Ewallet,9.0,3/14/2025,Friday
INV00964,B,Hyderabad,Member,Male,Food and beverages,23.75,9,5,10.69,213.75,224.44,Cash,9.3,10/19/2024,Saturday
INV00965,B,Hyderabad,Normal,Male,Home and lifestyle,54.35,6,18,58.7,326.1,384.8,Cash,6.8,4/30/2025,Wednesday
INV00966,C,Hyderabad,Member,Male,Fashion accessories,63.93,3,12,23.01,191.79,214.8,Cash,6.5,10/4/2024,Friday
INV00967,B,Ahmedabad,Normal,Male,Sports and travel,53.62,2,5,5.36,107.24,112.6,Cash,7.8,7/31/2024,Wednesday
INV00968,A,Mumbai,Member,Female,Food and beverages,17.35,8,5,6.94,138.8,145.74,Ewallet,7.2,2/15/2025,Saturday
INV00969,A,Hyderabad,Member,Female,Health and beauty,38.08,2,12,9.14,76.16,85.3,Cash,5.6,1/6/2025,Monday
INV00970,A,Chennai,Member,Female,Fashion accessories,82.52,5,12,49.51,412.6,462.11,Ewallet,5.0,8/12/2024,Monday
INV00971,C,Pune,Normal,Female,Food and beverages,41.37,6,5,12.41,248.22,260.63,Cash,5.7,8/13/2024,Tuesday
INV00972,B,Ahmedabad,Normal,Male,Electronic accessories,69.74,4,18,50.21,278.96,329.17,Cash,8.2,7/30/2024,Tuesday
INV00973,B,Ahmedabad,Member,Male,Fashion accessories,41.58,9,12,44.91,374.22,419.13,Ewallet,5.1,10/10/2024,Thursday
INV00974,A,Pune,Normal,Female,Home and lifestyle,72.59,3,18,39.2,217.77,256.97,Ewallet,8.1,10/9/2024,Wednesday
INV00975,B,Pune,Member,Female,Electronic accessories,51.01,5,18,45.91,255.05,300.96,Ewallet,7.9,9/21/2024,Saturday
INV00976,B,Pune,Member,Female,Fashion accessories,61.55,4,12,29.54,246.2,275.74,Credit card,8.7,10/13/2024,Sunday
INV00977,A,Hyderabad,Member,Female,Health and beauty,78.58,8,12,75.44,628.64,704.08,Cash,9.4,2/3/2025,Monday
INV00978,C,Kolkata,Member,Male,Sports and travel,10.14,9,5,4.56,91.26,95.82,Credit card,9.6,10/4/2024,Friday
INV00979,C,Ahmedabad,Normal,Male,Food and beverages,92.79,5,5,23.2,463.95,487.15,Credit card,8.3,9/27/2024,Friday
INV00980,C,Bangalore,Member,Male,Sports and travel,77.04,9,5,34.67,693.36,728.03,Ewallet,9.8,5/27/2025,Tuesday
INV00981,C,Kolkata,Member,Female,Food and beverages,12.37,8,5,4.95,98.96,103.91,Ewallet,4.9,3/20/2025,Thursday
INV00982,C,Pune,Normal,Female,Electronic accessories,49.83,1,18,8.97,49.83,58.8,Ewallet,7.4,6/9/2025,Monday
INV00983,C,Delhi,Normal,Female,Sports and travel,25.94,4,5,5.19,103.76,108.95,Ewallet,6.7,8/25/2024,Sunday
INV00984,C,Mumbai,Member,Female,Sports and travel,39.07,1,5,1.95,39.07,41.02,Ewallet,4.2,3/18/2025,Tuesday
INV00985,C,Pune,Normal,Male,Health and beauty,87.74,2,12,21.06,175.48,196.54,Credit card,7.2,8/1/2024,Thursday
INV00986,B,Hyderabad,Normal,Male,Sports and travel,59.82,4,5,11.96,239.28,251.24,Cash,6.7,5/15/2025,Thursday
INV00987,A,Mumbai,Member,Male,Sports and travel,21.25,9,5,9.56,191.25,200.81,Credit card,7.8,10/21/2024,Monday
INV00988,B,Delhi,Member,Female,Food and beverages,53.63,1,5,2.68,53.63,56.31,Cash,9.2,5/20/2025,Tuesday
INV00989,B,Delhi,Member,Male,Fashion accessories,94.18,5,12,56.51,470.9,527.41,Cash,5.2,12/27/2024,Friday
INV00990,A,Pune,Normal,Female,Home and lifestyle,10.57,8,18,15.22,84.56,99.78,Ewallet,8.1,3/29/2025,Saturday
INV00991,C,Hyderabad,Normal,Male,Home and lifestyle,82.2,7,18,103.57,575.4,678.97,Cash,8.7,2/20/2025,Thursday
INV00992,C,Chennai,Member,Female,Electronic accessories,84.56,2,18,30.44,169.12,199.56,Credit card,8.3,8/2/2024,Friday
INV00993,C,Bangalore,Member,Male,Home and lifestyle,98.92,8,18,142.44,791.36,933.8,Ewallet,8.3,11/25/2024,Monday
INV00994,A,Delhi,Member,Male,Sports and travel,56.84,1,5,2.84,56.84,59.68,Credit card,7.8,8/22/2024,Thursday
INV00995,B,Delhi,Member,Female,Sports and travel,62.23,5,5,15.56,311.15,326.71,Ewallet,4.0,11/9/2024,Saturday
INV00996,B,Ahmedabad,Normal,Male,Food and beverages,14.78,2,5,1.48,29.56,31.04,Cash,6.7,1/22/2025,Wednesday
INV00997,B,Hyderabad,Member,Female,Sports and travel,28.43,5,5,7.11,142.15,149.26,Ewallet,5.1,10/24/2024,Thursday
INV00998,C,Kolkata,Normal,Male,Home and lifestyle,60.79,3,18,32.83,182.37,215.2,Credit card,6.9,7/1/2025,Tuesday
